target positions:
1.931287 3.376464 0.2403049 
1.753657 3.357974 -0.05084324 
1.439672 3.400009 -0.204987 
1.063656 3.396141 -0.2042804 
1.532753 3.631612 0.9296141 
1.780391 3.582758 0.8230534 
1.880489 3.569856 0.4922886 
1.844337 3.586253 0.2977815 
1.646827 3.566915 0.05158567 
1.450388 3.55277 -0.03094125 
1.077465 3.582989 -0.1751323 
1.473799 3.627469 0.9461799 
1.779542 3.544264 0.7403636 
1.806866 3.50043 0.5015604 
1.813808 3.585736 0.2944293 
1.670414 3.57628 0.04903841 
1.461973 3.658933 -0.1011748 
1.103033 3.538356 -0.2091434 
1.450267 3.555378 1.048611 
1.691583 3.606331 0.890861 
1.776982 3.637162 0.6197333 
1.954529 3.6534 0.3023551 
1.685252 3.57786 0.03080845 
1.416808 3.592896 -0.1416342 
1.096232 3.638938 -0.1020429 
result visibles:
False
False
False
False
False
False
True
False
False
False
False
True
False
False
False
False
False
False
True
False
False
False
False
False
False
True
True
False
False
False
False
True
True
True
False
False
False
False
False
True
True
False
False
False
False
True
True
True
False
False
False
False
True
True
True
False
False
False
False
True
True
True
False
False
False
False
True
True
True
False
False
False
False
True
True
True
False
False
False
False
True
True
True
False
False
False
True
True
True
True
False
False
False
True
True
True
True
False
False
False
False
True
True
True
True
