target positions:
-1.210685 1.850416 -3.082218 
-1.210685 1.850416 -3.082218 
-1.210685 1.850416 -3.082218 
-1.210685 1.850416 -3.082218 
-1.210685 1.850416 -3.082218 
-1.210685 1.850416 -3.082218 
-1.210685 1.850416 -3.082218 
-1.210685 1.850416 -3.082218 
-1.210685 1.850416 -3.082218 
-1.210685 1.850416 -3.082218 
-1.210685 1.850416 -3.082218 
-1.210685 1.850416 -3.082218 
-1.048186 1.850416 -3.12576 
-1.048186 1.850416 -3.12576 
-1.048186 1.850416 -3.12576 
-1.048186 1.850416 -3.12576 
-1.048186 1.850416 -3.12576 
-1.048186 1.850416 -3.12576 
-1.048186 1.850416 -3.12576 
-1.048186 1.850416 -3.12576 
-1.048186 1.850416 -3.12576 
-1.048186 1.850416 -3.12576 
-1.048186 1.850416 -3.12576 
-1.048186 1.850416 -3.12576 
-0.9292273 1.850416 -3.244719 
-0.9292273 1.850416 -3.244719 
-0.9292273 1.850416 -3.244719 
-0.9292273 1.850416 -3.244719 
-0.9292273 1.850416 -3.244719 
-0.9292273 1.850416 -3.244719 
-0.9292273 1.850416 -3.244719 
-0.9292273 1.850416 -3.244719 
-0.9292273 1.850416 -3.244719 
-0.9292273 1.850416 -3.244719 
-0.9292273 1.850416 -3.244719 
-0.9292273 1.850416 -3.244719 
-0.8856856 1.850416 -3.407218 
-0.8856856 1.850416 -3.407218 
-0.8856856 1.850416 -3.407218 
-0.8856856 1.850416 -3.407218 
-0.8856856 1.850416 -3.407218 
-0.8856856 1.850416 -3.407218 
-0.8856856 1.850416 -3.407218 
-0.8856856 1.850416 -3.407218 
-0.8856856 1.850416 -3.407218 
-0.8856856 1.850416 -3.407218 
-0.8856856 1.850416 -3.407218 
-0.8856856 1.850416 -3.407218 
-0.9292273 1.850416 -3.569718 
-0.9292273 1.850416 -3.569718 
-0.9292273 1.850416 -3.569718 
-0.9292273 1.850416 -3.569718 
-0.9292273 1.850416 -3.569718 
-0.9292273 1.850416 -3.569718 
-0.9292273 1.850416 -3.569718 
-0.9292273 1.850416 -3.569718 
-0.9292273 1.850416 -3.569718 
-0.9292273 1.850416 -3.569718 
-0.9292273 1.850416 -3.569718 
-0.9292273 1.850416 -3.569718 
-1.048185 1.850416 -3.688677 
-1.048185 1.850416 -3.688677 
-1.048185 1.850416 -3.688677 
-1.048185 1.850416 -3.688677 
-1.048185 1.850416 -3.688677 
-1.048185 1.850416 -3.688677 
-1.048185 1.850416 -3.688677 
-1.048185 1.850416 -3.688677 
-1.048185 1.850416 -3.688677 
-1.048185 1.850416 -3.688677 
-1.048185 1.850416 -3.688677 
-1.048185 1.850416 -3.688677 
-1.210685 2.088332 -3.970135 
-1.210685 2.088332 -3.970135 
-1.210685 2.088332 -3.970135 
-1.210685 2.088332 -3.970135 
-1.210685 2.088332 -3.970135 
-1.210685 2.088332 -3.970135 
-1.210685 2.088332 -3.970135 
-1.210685 2.088332 -3.970135 
-1.210685 2.088332 -3.970135 
-1.210685 2.088332 -3.970135 
-1.210685 2.088332 -3.970135 
-1.210685 2.088332 -3.970135 
-1.492144 2.088332 -3.894718 
-1.492144 2.088332 -3.894718 
-1.492144 2.088332 -3.894718 
-1.492144 2.088332 -3.894718 
-1.492144 2.088332 -3.894718 
-1.492144 2.088332 -3.894718 
-1.492144 2.088332 -3.894718 
-1.492144 2.088332 -3.894718 
-1.492144 2.088332 -3.894718 
-1.492144 2.088332 -3.894718 
-1.492144 2.088332 -3.894718 
-1.492144 2.088332 -3.894718 
-1.698185 2.088332 -3.688677 
-1.698185 2.088332 -3.688677 
-1.698185 2.088332 -3.688677 
-1.698185 2.088332 -3.688677 
-1.698185 2.088332 -3.688677 
-1.698185 2.088332 -3.688677 
-1.698185 2.088332 -3.688677 
-1.698185 2.088332 -3.688677 
-1.698185 2.088332 -3.688677 
-1.698185 2.088332 -3.688677 
-1.698185 2.088332 -3.688677 
-1.698185 2.088332 -3.688677 
-1.773602 2.088332 -3.407218 
-1.773602 2.088332 -3.407218 
-1.773602 2.088332 -3.407218 
-1.773602 2.088332 -3.407218 
-1.773602 2.088332 -3.407218 
-1.773602 2.088332 -3.407218 
-1.773602 2.088332 -3.407218 
-1.773602 2.088332 -3.407218 
-1.773602 2.088332 -3.407218 
-1.773602 2.088332 -3.407218 
-1.773602 2.088332 -3.407218 
-1.773602 2.088332 -3.407218 
-1.698185 2.088332 -3.12576 
-1.698185 2.088332 -3.12576 
-1.698185 2.088332 -3.12576 
-1.698185 2.088332 -3.12576 
-1.698185 2.088332 -3.12576 
-1.698185 2.088332 -3.12576 
-1.698185 2.088332 -3.12576 
-1.698185 2.088332 -3.12576 
-1.698185 2.088332 -3.12576 
-1.698185 2.088332 -3.12576 
-1.698185 2.088332 -3.12576 
-1.698185 2.088332 -3.12576 
-1.492144 2.088332 -2.919719 
-1.492144 2.088332 -2.919719 
-1.492144 2.088332 -2.919719 
-1.492144 2.088332 -2.919719 
-1.492144 2.088332 -2.919719 
-1.492144 2.088332 -2.919719 
-1.492144 2.088332 -2.919719 
-1.492144 2.088332 -2.919719 
-1.492144 2.088332 -2.919719 
-1.492144 2.088332 -2.919719 
-1.492144 2.088332 -2.919719 
-1.492144 2.088332 -2.919719 
-1.210685 2.088332 -2.844302 
-1.210685 2.088332 -2.844302 
-1.210685 2.088332 -2.844302 
-1.210685 2.088332 -2.844302 
-1.210685 2.088332 -2.844302 
-1.210685 2.088332 -2.844302 
-1.210685 2.088332 -2.844302 
-1.210685 2.088332 -2.844302 
-1.210685 2.088332 -2.844302 
-1.210685 2.088332 -2.844302 
-1.210685 2.088332 -2.844302 
-1.210685 2.088332 -2.844302 
-0.9292273 2.088332 -2.919719 
-0.9292273 2.088332 -2.919719 
-0.9292273 2.088332 -2.919719 
-0.9292273 2.088332 -2.919719 
-0.9292273 2.088332 -2.919719 
-0.9292273 2.088332 -2.919719 
-0.9292273 2.088332 -2.919719 
-0.9292273 2.088332 -2.919719 
-0.9292273 2.088332 -2.919719 
-0.9292273 2.088332 -2.919719 
-0.9292273 2.088332 -2.919719 
-0.9292273 2.088332 -2.919719 
-0.7231855 2.088332 -3.12576 
-0.7231855 2.088332 -3.12576 
-0.7231855 2.088332 -3.12576 
-0.7231855 2.088332 -3.12576 
-0.7231855 2.088332 -3.12576 
-0.7231855 2.088332 -3.12576 
-0.7231855 2.088332 -3.12576 
-0.7231855 2.088332 -3.12576 
-0.7231855 2.088332 -3.12576 
-0.7231855 2.088332 -3.12576 
-0.7231855 2.088332 -3.12576 
-0.7231855 2.088332 -3.12576 
-0.647769 2.088332 -3.407218 
-0.647769 2.088332 -3.407218 
-0.647769 2.088332 -3.407218 
-0.647769 2.088332 -3.407218 
-0.647769 2.088332 -3.407218 
-0.647769 2.088332 -3.407218 
-0.647769 2.088332 -3.407218 
-0.647769 2.088332 -3.407218 
-0.647769 2.088332 -3.407218 
-0.647769 2.088332 -3.407218 
-0.647769 2.088332 -3.407218 
-0.647769 2.088332 -3.407218 
-0.7231855 2.088332 -3.688677 
-0.7231855 2.088332 -3.688677 
-0.7231855 2.088332 -3.688677 
-0.7231855 2.088332 -3.688677 
-0.7231855 2.088332 -3.688677 
-0.7231855 2.088332 -3.688677 
-0.7231855 2.088332 -3.688677 
-0.7231855 2.088332 -3.688677 
-0.7231855 2.088332 -3.688677 
-0.7231855 2.088332 -3.688677 
-0.7231855 2.088332 -3.688677 
-0.7231855 2.088332 -3.688677 
-0.9292272 2.088332 -3.894718 
-0.9292272 2.088332 -3.894718 
-0.9292272 2.088332 -3.894718 
-0.9292272 2.088332 -3.894718 
-0.9292272 2.088332 -3.894718 
-0.9292272 2.088332 -3.894718 
